cdid,item_name_kr,stat_code,time,data_value,unit
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2021Q1,-1580.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2021Q2,-2930.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2021Q3,20555.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2021Q4,1656.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2022Q1,769.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2022Q2,-4761.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2022Q3,-5038.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2022Q4,7955.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2023Q1,-5888.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2023Q2,2341.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2023Q3,284.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2023Q4,-447.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2024Q1,-584.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2024Q2,-1985.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2024Q3,-798.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2024Q4,1056.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2025Q1,607.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2025Q2,4555.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2025Q3,4080.0,GBP million
-LTCV,준비자산(RA),UK_BoP_Table_A_sub3,2025Q4,507.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2006Q1,-8006.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2006Q2,-27788.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2006Q3,-10718.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2006Q4,-16411.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2007Q1,-11536.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2007Q2,-6435.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2007Q3,-24028.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2007Q4,-28372.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2008Q1,-18154.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2008Q2,-10043.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2008Q3,-10982.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2008Q4,-30698.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2009Q1,-10012.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2009Q2,-6733.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2009Q3,-23101.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2009Q4,-4341.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2010Q1,-22726.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2010Q2,6361.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2010Q3,-17204.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2010Q4,-26667.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2011Q1,7532.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2011Q2,-15533.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2011Q3,-6025.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2011Q4,-17972.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2012Q1,-8524.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2012Q2,230.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2012Q3,-21556.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2012Q4,-14518.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2013Q1,-10900.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2013Q2,-2031.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2013Q3,-38289.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2013Q4,-17588.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2014Q1,-32512.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2014Q2,-3911.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2014Q3,-14779.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2014Q4,-36286.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2015Q1,-14660.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2015Q2,-25343.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2015Q3,-35666.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2015Q4,-29171.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2016Q1,-23720.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2016Q2,-8942.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2016Q3,-52062.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2016Q4,-27546.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2017Q1,-28581.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2017Q2,-12484.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2017Q3,-26428.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2017Q4,-11677.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2018Q1,-8919.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2018Q2,-31440.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2018Q3,-15742.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2018Q4,-36818.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2019Q1,-31748.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2019Q2,-22412.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2019Q3,-15851.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2019Q4,-1566.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2020Q1,-17337.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2020Q2,-574.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2020Q3,-11990.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2020Q4,-40295.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2021Q1,-7577.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2021Q2,-752.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2021Q3,-17837.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2021Q4,-7882.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2022Q1,-35479.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2022Q2,-23047.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2022Q3,-12052.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2022Q4,10367.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2023Q1,-23428.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2023Q2,-26127.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2023Q3,-13518.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2023Q4,-22121.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2024Q1,-4356.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2024Q2,-31632.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2024Q3,-27743.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2024Q4,-30316.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2025Q1,-21236.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2025Q2,-30534.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2025Q3,-25222.0,GBP million
-HBNT,금융계정 합계(FA),UK_BoP_Table_A_sub3,2025Q4,-9371.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2006Q1,176.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2006Q2,-1587.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2006Q3,-92.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2006Q4,-24.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2007Q1,-164.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2007Q2,-611.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2007Q3,28.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2007Q4,497.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2008Q1,260.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2008Q2,-32.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2008Q3,-82.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2008Q4,-75.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2009Q1,106.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2009Q2,-153.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2009Q3,114.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2009Q4,-8.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2010Q1,289.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2010Q2,-141.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2010Q3,-650.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2010Q4,-407.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2011Q1,-313.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2011Q2,26.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2011Q3,54.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2011Q4,-758.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2012Q1,-1.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2012Q2,-212.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2012Q3,116.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2012Q4,-746.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2013Q1,-275.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2013Q2,118.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2013Q3,-171.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2013Q4,-1103.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2014Q1,-205.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2014Q2,-18.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2014Q3,-427.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2014Q4,-1453.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2015Q1,-34.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2015Q2,-781.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2015Q3,-453.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2015Q4,-586.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2016Q1,296.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2016Q2,-268.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2016Q3,-1019.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2016Q4,-608.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2017Q1,-163.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2017Q2,-598.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2017Q3,-8435.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2017Q4,-569.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2018Q1,-219.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2018Q2,-857.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2018Q3,-285.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2018Q4,-1355.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2019Q1,-97.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2019Q2,-23.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2019Q3,-268.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2019Q4,-934.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2020Q1,-301.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2020Q2,-118.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2020Q3,-1161.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2020Q4,-1436.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2021Q1,-490.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2021Q2,-313.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2021Q3,-786.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2021Q4,-649.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2022Q1,-524.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2022Q2,-841.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2022Q3,-737.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2022Q4,-1303.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2023Q1,-2134.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2023Q2,-862.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2023Q3,-769.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2023Q4,-1233.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2024Q1,-2198.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2024Q2,-295.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2024Q3,-1381.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2024Q4,-671.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2025Q1,-532.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2025Q2,-1773.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2025Q3,-1712.0,GBP million
FNVQ,자본수지(KA),UK_BoP_Table_A_sub1,2025Q4,-815.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2006Q1,3234.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2006Q2,-15110.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2006Q3,2754.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2006Q4,-6393.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2007Q1,2972.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2007Q2,5279.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2007Q3,-6047.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2007Q4,-14712.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2008Q1,-5215.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2008Q2,6589.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2008Q3,4423.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2008Q4,-14200.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2009Q1,4923.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2009Q2,7720.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2009Q3,-12026.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2009Q4,2752.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2010Q1,-12945.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2010Q2,14255.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2010Q3,-1588.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2010Q4,-14544.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2011Q1,11858.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2011Q2,-11931.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2011Q3,7444.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2011Q4,-11148.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2012Q1,490.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2012Q2,15206.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2012Q3,-5533.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2012Q4,-31.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2013Q1,9847.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2013Q2,13478.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2013Q3,-13628.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2013Q4,3693.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2014Q1,-13714.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2014Q2,12405.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2014Q3,13818.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2014Q4,-7596.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2015Q1,11828.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2015Q2,-12228.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2015Q3,-8241.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2015Q4,-2139.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2016Q1,4199.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2016Q2,15760.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2016Q3,-11714.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2016Q4,-13765.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2017Q1,-13930.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2017Q2,8432.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2017Q3,6367.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2017Q4,601.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2018Q1,10631.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2018Q2,-13407.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2018Q3,8308.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2018Q4,-14893.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2019Q1,-4295.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2019Q2,-9061.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2019Q3,3858.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2019Q4,-4895.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2020Q1,-8045.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2020Q2,8600.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2020Q3,1817.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2020Q4,-11752.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2021Q1,-4344.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2021Q2,-5512.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2021Q3,1444.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2021Q4,-5838.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2022Q1,3031.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2022Q2,-5962.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2022Q3,-7140.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2022Q4,2712.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2023Q1,-1396.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2023Q2,11755.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2023Q3,9433.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2023Q4,-1731.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2024Q1,14457.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2024Q2,-2582.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2024Q3,-7936.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2024Q4,-7775.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2025Q1,-2879.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2025Q2,1437.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2025Q3,-9851.0,GBP million
HHDH,순오차누락(NEO),UK_BoP_Table_A_sub3,2025Q4,3467.0,GBP million
